Date,Log_Return,Volatility,VaR_95,Std_Resid
2021-10-30,-0.54647503804901,3.8353875651189466,-5.088732743458269,-0.1644481008789203
2021-10-31,-0.92506986493585,3.7401673022747834,-4.9603043909036595,-0.2698587914747575
2021-11-01,-0.51429500650197,3.6518493148812063,-4.841185484033395,-0.16390111367201016
2021-11-02,3.57758773484739,3.562660951102874,-4.720892656803559,0.9805425269549009
2021-11-03,-0.40628056171509996,3.599947073861069,-4.771182323897011,-0.13625970460682882
2021-11-04,-2.43990342546087,3.5118241156884156,-4.652326462735665,-0.7187576898723737
2021-11-05,-0.5328129187967401,3.4650081730841125,-4.589183448818535,-0.1780832976843856
2021-11-06,0.6551908440947299,3.3824283873155183,-4.477803942778626,0.16879697529337356
2021-11-07,2.88276815397843,3.303856875194791,-4.371830596791289,0.8470466780265733
2021-11-08,6.48055609615578,3.311664352718132,-4.382360933990325,1.9314484355083936
2021-11-09,-0.88450991822011,3.663981156765058,-4.857548308710177,-0.2644001265128929
2021-11-10,-2.9958165420444103,3.5778669715932616,-4.741401780619865,-0.8608659096797702
2021-11-11,-0.06967481072823,3.5470312320241963,-4.6998120694137615,-0.043394592217846896
2021-11-12,-1.23004375187143,3.4593775009976553,-4.581589078479289,-0.3799212183873621
2021-11-13,0.4875963708276,3.385562040565471,-4.482030458357852,0.11913803463805489
2021-11-14,1.53510846380697,3.3050808979045527,-4.3734814977172976,0.43897905844223073
2021-11-15,-2.95929058467159,3.24926438120592,-4.298198957312278,-0.9366851664780352
2021-11-16,-5.4922454251583295,3.2339356630890568,-4.27752434504257,-1.7243672012327815
2021-11-17,0.34309649222326,3.362165927467162,-4.450474945154588,0.07698886213174887
2021-11-18,-5.84237504033087,3.281442596663598,-4.3415993331980305,-1.8061026603135406
2021-11-19,2.0466973046305603,3.4306046866535924,-4.54278173816964,0.5720420510984083
2021-11-20,2.67824596180403,3.3884206134096706,-4.485885959173247,0.7655480516110826
2021-11-21,-1.6326255638853397,3.379341882556166,-4.473641018737507,-0.5080494329138749
2021-11-22,-4.2454514477448395,3.3164586034746306,-4.388827180858374,-1.305518665717121
2021-11-23,2.24812481032117,3.358867310940919,-4.446025935316545,0.6442283802349954
2021-11-24,-2.26387199646378,3.329124905318786,-4.405910858535955,-0.705326242305216
2021-11-25,1.75118381607806,3.285108506800633,-4.346543730382517,0.5074220986788842
2021-11-26,-6.68738010212823,3.2377119732270576,-4.282617644255075,-2.091485382669266
2021-11-27,2.29804696074218,3.458634251498165,-4.580586620536983,0.6400791863475614
2021-11-28,4.34353862778884,3.4263320158050634,-4.537018972328689,1.2431052930574316
2021-11-29,0.9701684218224901,3.53474531611082,-4.683241437352372,0.25063227458430215
2021-11-30,-1.39559224210756,3.4556418408219436,-4.576550605913258,-0.4282386524539242
2021-12-01,0.39287807348422,3.3849072180752886,-4.481147266365749,0.0911785435850987
2021-12-02,-1.32273021087421,3.3037058360853826,-4.3716268827559235,-0.42587852667620935
2021-12-03,-5.23315856653425,3.23744422417688,-4.282256517658852,-1.642470220797588
2021-12-04,-8.56084308551636,3.3472540271992246,-4.43036251605949,-2.582741010523024
2021-12-05,0.34116964724475,3.72617944662758,-4.941438267214397,0.06895064710526849
2021-12-06,2.42885268514285,3.6329863307567867,-4.815744029630694,0.6453659079650372
2021-12-07,0.2319467736866,3.59833176779773,-4.769003679453174,0.04104669053558916
2021-12-08,-0.38592862213864,3.509015589689972,-4.648538462615594,-0.13399079408182624
2021-12-09,-5.77215558084756,3.4238986786643593,-4.533737008271291,-1.7104486124284295
2021-12-10,-0.90358194216157,3.5543404344250487,-4.709670357920756,-0.27792191647246883
2021-12-11,4.38802407167244,3.4723417866237063,-4.599074661854815,1.2394450699185762
2021-12-12,1.47966078381642,3.580668268413709,-4.745180030384365,0.38970759535487004
2021-12-13,-6.94413703081746,3.5119702670526527,-4.652523584423549,-2.001265289721633
2021-12-14,-0.26748276204262,3.7227053157022016,-4.936752532288044,-0.09448234425874814
2021-12-15,4.78387780999813,3.6297005904511135,-4.81131238659826,1.2947708852879831
2021-12-16,-2.55040641984596,3.75946211483767,-4.9863282740172465,-0.7008059936598534
2021-12-17,-3.11800932560402,3.70501775687765,-4.912896433042997,-0.8643026022828302
2021-12-18,1.38986956563087,3.6724441347761063,-4.86896275235064,0.3555186558449966
2021-12-19,-0.30305301841355,3.597690566020597,-4.768138858401094,-0.10765244383186894
2021-12-20,0.3702680378991,3.509089481007482,-4.648638123547968,0.08150857260201712
2021-12-21,4.29287928874675,3.4234509453172626,-4.533133127811041,1.2293537114454829
2021-12-22,-0.63158344064895,3.5276896616969333,-4.673725121754156,-0.20291768054053805
2021-12-23,4.33819393295866,3.4437494648437976,-4.560510760934749,1.235266041625994
2021-12-24,0.07412156675563,3.5501886276935215,-4.7040706075868615,-0.0028521291333118417
2021-12-25,-0.7749727198992999,3.4622808189881336,-4.585504929321557,-0.24816585597462823
2021-12-26,0.75002049298351,3.3820710663508216,-4.477322006041018,0.19685373747407306
2021-12-27,-0.33336209666927,3.304804587599264,-4.373108824126172,-0.12636428229545166
2021-12-28,-6.21514265119778,3.226486490112677,-4.267477271187959,-1.9523992533894714
2021-12-29,-2.43360119563416,3.410015410433359,-4.515011946884942,-0.7383686159012427
2021-12-30,1.5667738713133799,3.3676445378841677,-4.457864222280363,0.4402266009569402
2021-12-31,-1.86491727568665,3.3102525295472445,-4.380456737146925,-0.5888265083880689
2022-01-01,2.93737331477697,3.255784038151631,-4.306992346195579,0.876325369918367
2022-01-02,-0.71890544000208,3.2699417266041113,-4.326087531922059,-0.24561679391320357
2022-01-03,-1.89146366957633,3.1960175366172434,-4.226382262787429,-0.618178971207056
2022-01-04,-1.21389346638611,3.1471288729567237,-4.160443665844122,-0.412484102799367
2022-01-05,-5.2066288454813705,3.0849361400287694,-4.076561202256745,-1.7150682440387424
2022-01-06,-0.94102973035887,3.2068110096238334,-4.240939962117115,-0.3197185273629719
2022-01-07,-3.7847988650375,3.1379618422117486,-4.148079630908392,-1.2329805850921005
2022-01-08,0.42270483325967,3.167669336903872,-4.188147621563683,0.10684753807701929
2022-01-09,0.42479352061128,3.094327382743944,-4.089227643141541,0.11005505084593474
2022-01-10,-0.21578117662013,3.023623728793419,-3.993866072765307,-0.09922806761054351
2022-01-11,2.16334106374382,2.95469496782003,-3.900898389721513,0.703657711952698
2022-01-12,2.7993907251912997,2.941583974805225,-3.8832149347199016,0.9230209252148424
2022-01-13,-3.1375827952070097,2.9668408962355772,-3.917280213611328,-1.085946321713577
2022-01-14,1.1859664695821301,2.9753180967276145,-3.9287138398264676,0.3702862250676398
2022-01-15,0.18011556222105998,2.922625570992328,-3.857644782989275,0.032802148863387386
2022-01-16,-0.14722123644013,2.856789243709542,-3.768848020634059,-0.08102396777054342
2022-01-17,-2.02275716990492,2.793640079257935,-3.6836755697976957,-0.7542146709299874
2022-01-18,0.29561092566118996,2.767125191860183,-3.647913609003308,0.07638388140641908
2022-01-19,-1.50099104428704,2.707456100308436,-3.5674349073328178,-0.5855083697482206
2022-01-20,-2.5816743095603503,2.669728019657482,-3.5165491494245527,-0.9985741817519701
2022-01-21,-10.960468291544059,2.670954402109076,-3.5182032330529274,-4.135119433709615
2022-01-22,-3.99301888396461,3.476056551923659,-4.604084952452109,-1.1729573400863307
2022-01-23,3.49665737811815,3.494561195931146,-4.629043095535378,0.9764917606599436
2022-01-24,1.03529671066979,3.530745424585523,-4.677846582689644,0.2693622544627406
2022-01-25,0.8142486826951499,3.4530491560236762,-4.5730537216641585,0.2114077983084228
